id,form,section,subscale,text_tr,type,options_tr,reverse_scored,scoring_key,weight,notes
S2R_crush_VAL4,S2R_crush,Values,ALIGN,[AD] birlikte belirlenen kurallara uyar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_crush_VIG1,S2R_crush,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_crush_VIG2,S2R_crush,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_crush_VIG3,S2R_crush,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_crush_VIG4,S2R_crush,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_crush_CONF1,S2R_crush,Quality,CONF,[AD] hakkında verdiğim cevaplardan eminim.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_crush_FREQ1,S2R_crush,Quality,FREQ,[AD] ile etkileşim sıklığımız:,Likert5,Çok nadir|Ayda birkaç|Haftada 1–2|Haftada 3+|Hemen her gün,0,,1.0,
S2R_date_E1,S2R_date,BigFive,E,[AD] sosyal ortamlarda sohbeti başlatır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_A1,S2R_date,BigFive,A,[AD] anlaşmazlıkta önce karşı tarafı anlamaya çalışır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_C1,S2R_date,BigFive,C,[AD] verdiği sözleri zamanında tutar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_N1,S2R_date,BigFive,N,[AD] stresli durumlarda kolayca gerilir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_O1,S2R_date,BigFive,O,[AD] yeni fikir ve deneyimlere açıktır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_E2,S2R_date,BigFive,E,[AD] kalabalıkta geri planda kalmayı seçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_date_EI1,S2R_date,MBTI,EI,[AD] uzun günün sonunda insanlarla vakit geçirerek toparlar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_EI2,S2R_date,MBTI,EI,[AD] yalnız kalarak daha iyi toparlar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_date_SN1,S2R_date,MBTI,SN,[AD] somut veriler ve kanıtlarla konuşmayı tercih eder.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_SN2,S2R_date,MBTI,SN,[AD] olasılıklar/gelecek senaryolarını tartışmayı sever.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_date_TF1,S2R_date,MBTI,TF,[AD] karar verirken duygusal etkileri önceler.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_date_TF2,S2R_date,MBTI,TF,[AD] karar verirken mantık ve tutarlılığı önceler.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_JP1,S2R_date,MBTI,JP,[AD] planlı ve takvimli ilerlemekten hoşlanır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_JP2,S2R_date,MBTI,JP,[AD] seçenekleri açık tutmayı ve esnekliği sever.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_date_COM1,S2R_date,Conflict,COMPETE,[AD] anlaşmazlıkta iddialı tavır alır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_COL1,S2R_date,Conflict,COLLAB,[AD] iki taraf için de uygun çözüm arar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_CRM1,S2R_date,Conflict,COMPROM,[AD] hızlı çözüm için orta yol önerir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_AVD1,S2R_date,Conflict,AVOID,[AD] gerilim çıktığında konuyu ertelemeyi seçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_ACM1,S2R_date,Conflict,ACCOM,[AD] karşı tarafı kırmamak için kendi isteğinden vazgeçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_COL2,S2R_date,Conflict,COLLAB,[AD] ortak zemini bulmak için aktif soru sorar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_ANX1,S2R_date,Attachment,ANX,[AD] mesajlara geç dönüldüğünde huzursuz görünür.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_ANX2,S2R_date,Attachment,ANX,[AD] ilişkide güvence arar; sık teyit ister.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_AVO1,S2R_date,Attachment,AVO,[AD] duygularını paylaşmaktan kaçınır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_AVO2,S2R_date,Attachment,AVO,[AD] yakınlıktan sonra bir süre geri çekilir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_VAL1,S2R_date,Values,BOUND,[AD] kişisel alan/mahremiyete saygı gösterir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_VAL2,S2R_date,Values,SUPPORT,[AD] pratik/duygusal destek sunar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_VAL3,S2R_date,Values,RESPECT,[AD] saygılı bir dil kullanır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_VAL4,S2R_date,Values,ALIGN,[AD] birlikte belirlenen kurallara uyar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_VIG1,S2R_date,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_date_VIG2,S2R_date,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_date_VIG3,S2R_date,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_date_VIG4,S2R_date,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_date_CONF1,S2R_date,Quality,CONF,[AD] hakkında verdiğim cevaplardan eminim.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_date_FREQ1,S2R_date,Quality,FREQ,[AD] ile etkileşim sıklığımız:,Likert5,Çok nadir|Ayda birkaç|Haftada 1–2|Haftada 3+|Hemen her gün,0,,1.0,
S2R_partner_E1,S2R_partner,BigFive,E,[AD] sosyal ortamlarda sohbeti başlatır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_A1,S2R_partner,BigFive,A,[AD] anlaşmazlıkta önce karşı tarafı anlamaya çalışır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_C1,S2R_partner,BigFive,C,[AD] verdiği sözleri zamanında tutar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_N1,S2R_partner,BigFive,N,[AD] stresli durumlarda kolayca gerilir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_O1,S2R_partner,BigFive,O,[AD] yeni fikir ve deneyimlere açıktır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_E2,S2R_partner,BigFive,E,[AD] kalabalıkta geri planda kalmayı seçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_partner_EI1,S2R_partner,MBTI,EI,[AD] uzun günün sonunda insanlarla vakit geçirerek toparlar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_EI2,S2R_partner,MBTI,EI,[AD] yalnız kalarak daha iyi toparlar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_partner_SN1,S2R_partner,MBTI,SN,[AD] somut veriler ve kanıtlarla konuşmayı tercih eder.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_SN2,S2R_partner,MBTI,SN,[AD] olasılıklar/gelecek senaryolarını tartışmayı sever.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_partner_TF1,S2R_partner,MBTI,TF,[AD] karar verirken duygusal etkileri önceler.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_partner_TF2,S2R_partner,MBTI,TF,[AD] karar verirken mantık ve tutarlılığı önceler.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_JP1,S2R_partner,MBTI,JP,[AD] planlı ve takvimli ilerlemekten hoşlanır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_JP2,S2R_partner,MBTI,JP,[AD] seçenekleri açık tutmayı ve esnekliği sever.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_partner_COM1,S2R_partner,Conflict,COMPETE,[AD] anlaşmazlıkta iddialı tavır alır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_COL1,S2R_partner,Conflict,COLLAB,[AD] iki taraf için de uygun çözüm arar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_CRM1,S2R_partner,Conflict,COMPROM,[AD] hızlı çözüm için orta yol önerir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_AVD1,S2R_partner,Conflict,AVOID,[AD] gerilim çıktığında konuyu ertelemeyi seçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_ACM1,S2R_partner,Conflict,ACCOM,[AD] karşı tarafı kırmamak için kendi isteğinden vazgeçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_COL2,S2R_partner,Conflict,COLLAB,[AD] ortak zemini bulmak için aktif soru sorar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_ANX1,S2R_partner,Attachment,ANX,[AD] mesajlara geç dönüldüğünde huzursuz görünür.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_ANX2,S2R_partner,Attachment,ANX,[AD] ilişkide güvence arar; sık teyit ister.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_AVO1,S2R_partner,Attachment,AVO,[AD] duygularını paylaşmaktan kaçınır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_AVO2,S2R_partner,Attachment,AVO,[AD] yakınlıktan sonra bir süre geri çekilir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_VAL1,S2R_partner,Values,BOUND,[AD] kişisel alan/mahremiyete saygı gösterir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_VAL2,S2R_partner,Values,SUPPORT,[AD] pratik/duygusal destek sunar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_VAL3,S2R_partner,Values,RESPECT,[AD] saygılı bir dil kullanır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_VAL4,S2R_partner,Values,ALIGN,[AD] birlikte belirlenen kurallara uyar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_VIG1,S2R_partner,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_partner_VIG2,S2R_partner,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_partner_VIG3,S2R_partner,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_partner_VIG4,S2R_partner,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_partner_CONF1,S2R_partner,Quality,CONF,[AD] hakkında verdiğim cevaplardan eminim.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_partner_FREQ1,S2R_partner,Quality,FREQ,[AD] ile etkileşim sıklığımız:,Likert5,Çok nadir|Ayda birkaç|Haftada 1–2|Haftada 3+|Hemen her gün,0,,1.0,
S2R_fiance_E1,S2R_fiance,BigFive,E,[AD] sosyal ortamlarda sohbeti başlatır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_A1,S2R_fiance,BigFive,A,[AD] anlaşmazlıkta önce karşı tarafı anlamaya çalışır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_C1,S2R_fiance,BigFive,C,[AD] verdiği sözleri zamanında tutar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_N1,S2R_fiance,BigFive,N,[AD] stresli durumlarda kolayca gerilir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_O1,S2R_fiance,BigFive,O,[AD] yeni fikir ve deneyimlere açıktır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_E2,S2R_fiance,BigFive,E,[AD] kalabalıkta geri planda kalmayı seçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_fiance_EI1,S2R_fiance,MBTI,EI,[AD] uzun günün sonunda insanlarla vakit geçirerek toparlar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_EI2,S2R_fiance,MBTI,EI,[AD] yalnız kalarak daha iyi toparlar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_fiance_SN1,S2R_fiance,MBTI,SN,[AD] somut veriler ve kanıtlarla konuşmayı tercih eder.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_SN2,S2R_fiance,MBTI,SN,[AD] olasılıklar/gelecek senaryolarını tartışmayı sever.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_fiance_TF1,S2R_fiance,MBTI,TF,[AD] karar verirken duygusal etkileri önceler.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_fiance_TF2,S2R_fiance,MBTI,TF,[AD] karar verirken mantık ve tutarlılığı önceler.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_JP1,S2R_fiance,MBTI,JP,[AD] planlı ve takvimli ilerlemekten hoşlanır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_JP2,S2R_fiance,MBTI,JP,[AD] seçenekleri açık tutmayı ve esnekliği sever.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_fiance_COM1,S2R_fiance,Conflict,COMPETE,[AD] anlaşmazlıkta iddialı tavır alır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_COL1,S2R_fiance,Conflict,COLLAB,[AD] iki taraf için de uygun çözüm arar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_CRM1,S2R_fiance,Conflict,COMPROM,[AD] hızlı çözüm için orta yol önerir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_AVD1,S2R_fiance,Conflict,AVOID,[AD] gerilim çıktığında konuyu ertelemeyi seçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_ACM1,S2R_fiance,Conflict,ACCOM,[AD] karşı tarafı kırmamak için kendi isteğinden vazgeçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_COL2,S2R_fiance,Conflict,COLLAB,[AD] ortak zemini bulmak için aktif soru sorar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_ANX1,S2R_fiance,Attachment,ANX,[AD] mesajlara geç dönüldüğünde huzursuz görünür.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_ANX2,S2R_fiance,Attachment,ANX,[AD] ilişkide güvence arar; sık teyit ister.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_AVO1,S2R_fiance,Attachment,AVO,[AD] duygularını paylaşmaktan kaçınır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_AVO2,S2R_fiance,Attachment,AVO,[AD] yakınlıktan sonra bir süre geri çekilir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_fiance_VAL1,S2R_fiance,Values,BOUND,[AD] kişisel alan/mahremiyete saygı gösterir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
